"","sample","SAMPLE","SEX","MALE.STAGE","FEMALE.STAGE","CONFIRM.","POPULATION","TREATMENT","TANK","WEEK","filename","scalebar","imagesize","image_size","bgr_pixel_m","bgr_pixel_f","hsv_pixel_m","hsv_pixel_f","lab_pixel_m","lab_pixel_f","ycrcb_pixel_m","ycrcb_pixel_f","bgr_perc_f_total","bgr_perc_m_total","bgr_perc_f_gonad","bgr_perc_m_gonad","bgr_perc_gonad_total","hsv_perc_f_total","hsv_perc_m_total","hsv_perc_f_gonad","hsv_perc_m_gonad","hsv_perc_gonad_total","lab_perc_f_total","lab_perc_m_total","lab_perc_f_gonad","lab_perc_m_gonad","lab_perc_gonad_total","ycrcb_perc_f_total","ycrcb_perc_m_total","ycrcb_perc_f_gonad","ycrcb_perc_m_gonad","ycrcb_perc_gonad_total","magnification"
"54","034",34,"HPF","5",1,"","PS","PRE",NA,0,"20180924-angasi034-10x-filed-emptyfollicle.tif","yes","1935 x 7173",13879755,23913.5,250676.5,67541,253562,38764,658153,13402.5,362619.5,1.80605853633584,0.172290505127792,91.2911977857897,8.70880221421028,1.97834904146363,1.82684780819258,0.486615217631723,78.965939278051,21.034060721949,2.3134630258243,4.74182001051171,0.279284468637955,94.4377881440688,5.56221185593119,5.02110447914967,2.61257853614851,0.09656150270664,96.4357138678056,3.56428613219439,2.70914003885515,"10x"
"55","034",34,"HPF","5",1,"","PS","PRE",NA,0,"20180924-angasi034-10x-tiled.tif","yes","3663 x 4876",17860788,132440,925681.5,374517,883545.5,243460.5,869677,83675.5,1026603.5,5.18275845388233,0.741512636508535,87.4834789766582,12.5165210233418,5.92427109039086,4.94684501042171,2.09686717069818,70.230652292712,29.769347707288,7.04371218111989,4.86919726050161,1.36310055301032,78.1284432516199,21.8715567483801,6.23229781351192,5.74780631179319,0.468487168651238,92.4635609608035,7.53643903919645,6.21629348044442,"10x"
"56","034",34,"HPF","5",1,"","PS","PRE",NA,0,"20180924-angasi034-10x2.tif","yes","480 x 640",307200,17498.5,0,21520,0,33442.5,0,14169.5,0,0,5.69612630208333,0,100,5.69612630208333,0,7.00520833333333,0,100,7.00520833333333,0,10.88623046875,0,100,10.88623046875,0,4.61246744791667,0,100,4.61246744791667,"10x"
"57","035",35,"HPF","1",2,"","MERIM","PRE",NA,0,"20180924-angasi035-10x-tiled.tif","yes","3658 x 4875",17832750,399717.5,4940602,642074,5173136,506925,6533041.5,306670,5726604,27.7052165257742,2.2414798614908,92.5151013904692,7.48489860953076,29.946696387265,29.0091881510143,3.60053272770605,88.9587134428507,11.0412865571493,32.6097208787203,36.6350759136981,2.84266307776423,92.7993265308862,7.20067346911381,39.4777389914623,32.1128485511208,1.71970111171861,94.9170218359053,5.08297816409465,33.8325496628394,"10x"
"58","036",36,"H","1",1,"","MERIM","PRE",NA,0,"20180924-angasi036-10x-tiled.tif","yes","1927 x 4869",9382563,240238.5,151222.5,406416.5,120299,333706,181604,183875,134325.5,1.61173977728687,2.56047841085639,38.6302850092346,61.3697149907654,4.17221818814326,1.28215499325717,4.33161493293464,22.8394645686334,77.1605354313667,5.61376992619181,1.93554788814101,3.55666143675241,35.2416991713726,64.7583008286274,5.49220932489342,1.43165039232883,1.95975236190793,42.2141071431377,57.7858928568623,3.39140275423677,"10x"
"59","036",36,"H","1",1,"","MERIM","PRE",NA,0,"20180924-angasi036-10x-tiled2.tif","yes","3657 x 4872",17816904,464528,1227961,758165.5,1233599,620724,1446047.5,359756,1375811.5,6.89211212004061,2.6072318737307,72.5535586937345,27.4464413062655,9.49934399377131,6.92375622610977,4.25531562610429,61.9349827753231,38.0650172246769,11.1790718522141,8.11615474832215,3.48390494779564,69.9664912158891,30.0335087841109,11.6000596961178,7.72194484518747,2.01918357981836,79.2715639120922,20.7284360879078,9.74112842500583,"10x"
"60","037",37,"M","1",NA,"","PS","PRE",NA,0,"20180924-angasi037-10x-tiled.tif","yes","5382 x 2572",13842504,900713,87169.5,1361314.5,3917,1191271,54844.5,656444,11995.5,0.629723495113312,6.50686465396723,8.82387328452523,91.1761267154748,7.13658814908054,0.0282969035082092,9.83430815696351,0.286911047686784,99.7130889523132,9.86260506047172,0.396203605937192,8.60589240212609,4.40123728498683,95.5987627150132,9.00209600806328,0.0866570094543588,4.74223449745797,1.79455283537254,98.2054471646275,4.82889150691233,"10x"
"61","038",38,"I","5",5,"X","PS","PRE",NA,0,"20180924-angasi038-10x-tiled.tif","yes","5400 x 7177",38755800,371263,1334048.5,960057,731456,440643.5,3847102.5,212085,1041428.5,3.44219058824744,0.957954680331718,78.2290215013503,21.7709784986497,4.40014526857915,1.88734589403393,2.47719567135758,43.2427063818014,56.7572936181986,4.3645415653915,9.92652067561501,1.13697433674444,89.7231902262867,10.2768097737133,11.0634950123594,2.68715521289717,0.547234220426362,83.0807566093225,16.9192433906775,3.23438943332353,"10x"
"62","038",38,"I","5",5,"X","PS","PRE",NA,0,"20180924-angasi038-10x.tif","yes","480 x 640",307200,2761,0,2952,0,6854.5,0,3365.5,0,0,0.898763020833333,0,100,0.898763020833333,0,0.9609375,0,100,0.9609375,0,2.23128255208333,0,100,2.23128255208333,0,1.09554036458333,0,100,1.09554036458333,"10x"
"63","040",40,"H","5",1,"","MERIM","PRE",NA,0,"20180924-angasi040-10x-tiled.tif","yes","3661 x 4876",17851036,389106.5,1100570.5,818943,823976,533442.5,1180250.5,270289.5,783710,6.16530323506154,2.17974183683233,73.8798075018947,26.1201924981053,8.34504507189387,4.61584414484403,4.58764970279596,50.1531724935922,49.8468275064078,9.20349384763999,6.61166388326145,2.98829995077036,68.8717582437461,31.1282417562539,9.59996383403182,4.39027740462794,1.51413901131565,74.3558227494415,25.6441772505585,5.90441641594359,"10x"
"64","042",42,"F",NA,2,"X","MERIM","21",5,3,"20180924-angasi042-10x-tiled.tif","yes","3660 x 4883",17871780,151139.5,6713550.5,267069.5,6840083,249798.5,7370444,156956,7158685,37.5650914458437,0.845688006454869,97.7983055316409,2.2016944683591,38.4107794522985,38.2730931110387,1.49436429947101,96.2422432894187,3.75775671058135,39.7674574105098,41.2406822375835,1.39772591202443,96.7219087843989,3.27809121560108,42.6384081496079,40.0558030593483,0.878233729376705,97.8545147308349,2.14548526916507,40.934036788725,"10x"
"65","042",42,"F",NA,2,"X","MERIM","21",5,3,"20180924-angasi042-10x.tif","yes","480 x 640",307200,4685,65924,3780,728,24236,0,2104.5,0,21.4596354166667,1.52506510416667,93.3648685011826,6.63513149881743,22.9847005208333,0.236979166666667,1.23046875,16.1490683229814,83.8509316770186,1.46744791666667,0,7.88932291666667,0,100,7.88932291666667,0,0.68505859375,0,100,0.68505859375,"10x"
"66","043",43,"H","4",1,"","MERIM","21",5,3,"20180924-angasi043-10x-tiled.tif","yes","3661 x 4875",17847375,378002,2022094.5,604156,1966556.5,559730,2343676,306329,2117417,11.3299266698884,2.11796972944201,84.2505499258051,15.7494500741949,13.4478963993304,11.0187436527781,3.38512526351914,76.4984999294943,23.5015000705057,14.4038689162972,13.1317686774666,3.13620350331631,80.7216076566626,19.2783923433374,16.2679721807829,11.8640248215774,1.71638126054952,87.3613406685354,12.6386593314646,13.5804060821269,"10x"
"67","044",44,"F",NA,3,"","MERIM","21",5,3,"20180924-angasi044-10x-tiled.tif","yes","3662 x 4880",17870560,117042.5,9636185.5,216337.5,9700387.5,220432,10485172.5,140248,10195525,53.9221238730068,0.65494589984869,98.7999614076488,1.20003859235117,54.5770697728555,54.2813851384624,1.21058041829691,97.81845821075,2.18154178924998,55.4919655567593,58.6728815437233,1.23349240314797,97.9409663415083,2.05903365849168,59.9063739468713,57.0520733541646,0.784799133323186,98.6430816543668,1.35691834563317,57.8368724874878,"10x"
"68","045",45,"H","2",1,"","MERIM","21",5,3,"20180924-angasi045-10x-tiled.tif","yes","3660 x 4874",17838840,1010523.5,1995840.5,1495626,1254856,1191010,3203737.5,852458,1299983.5,11.1881742310599,5.66473772958331,66.3871873133127,33.6128126866873,16.8529119606432,7.03440358229571,8.38409896607627,45.6231307821684,54.3768692178316,15.418502548372,17.9593376026692,6.67649914456321,72.8992393760961,27.1007606239039,24.6358367472324,7.28737686979647,4.7786627381601,60.3957645306504,39.6042354693496,12.0660396079566,"10x"
"69","046",46,"H","5",5,"","MERIM","21",5,3,"20180924-angasi046-10x-tiled.tif","yes","3667 x 4860",17821620,1089617,4137129,1684075.5,3670511,1413210,5437693,1116490,4025877,23.2141017483259,6.11401769311656,79.153052396271,20.846947603729,29.3281194414425,20.5958324776311,9.44962074154875,68.5489159620449,31.4510840379551,30.0454532191799,30.5117772682843,7.92975049406283,79.3719163736518,20.6280836263482,38.4415277623471,22.5898487342902,6.26480645418318,78.2884029864069,21.7115970135932,28.8546551884733,"10x"
"70","047",47,"I",NA,2,"","MERIM","24",1,3,"20180924-angasi047-10x-empty-follicle.tif","yes","480 x 640",307200,1849,0,724.5,0,873,0,517,0,0,0.601888020833333,0,100,0.601888020833333,0,0.23583984375,0,100,0.23583984375,0,0.2841796875,0,100,0.2841796875,0,0.168294270833333,0,100,0.168294270833333,"10x"
"71","047",47,"I",NA,2,"","MERIM","24",1,3,"20180924-angasi047-10x-witesic.tif","yes","480 x 640",307200,3258,2638.5,3807.5,0,7914,0,2313.5,0,0.85888671875,1.060546875,44.7468837445942,55.2531162554058,1.91943359375,0,1.23942057291667,0,100,1.23942057291667,0,2.576171875,0,100,2.576171875,0,0.753092447916667,0,100,0.753092447916667,"10x"
"72","048",48,"F",NA,NA,"X","MERIM","24",1,3,"20180924-angasi048-10x-tiled.tif","yes","3657 x 4869",17805933,214934.5,5642222.5,445783.5,5674755,393922,7920120,195069,7416216,31.687317367756,1.20709484866645,96.3303954461183,3.66960455388169,32.8944122164225,31.8700233231249,2.50356720987325,92.716596750433,7.28340324956701,34.3735905329982,44.4802302693153,2.21230754939941,95.2619676446186,4.73803235538141,46.6925378187147,41.6502521940299,1.09552810290817,97.4371081886961,2.56289181130387,42.7457802969381,"10x"
"73","049",49,"F",NA,3,"","MERIM","24",1,3,"20180924-angasi049-10x.tif","yes","480 x 640",307200,3394.5,42599,1583,0,11539.5,0,1216,0,13.8668619791667,1.10498046875,92.6196092926174,7.38039070738257,14.9718424479167,0,0.515299479166667,0,100,0.515299479166667,0,3.75634765625,0,100,3.75634765625,0,0.395833333333333,0,100,0.395833333333333,"10x"
"74","050",50,"HPM","1",1,"","MERIM","24",1,3,"20180924-angasi050-10x-tiled-infection.tif","yes","5421 x 7188",38966148,1357362.5,9396757.5,2000756.5,9794366,2341522,17700388.5,1848259.5,12883836.5,24.1151819779569,3.48344029284085,87.3782094676273,12.6217905323727,27.5986222707977,25.1355766548954,5.13460170607575,83.0374250034283,16.9625749965717,30.2701783609712,45.4250404735926,6.00911847894229,88.3168722862025,11.6831277137975,51.4341589525349,33.0641779115554,4.74324405892007,87.4541986422027,12.5458013577973,37.8074219704755,"10x"
"75","050",50,"HPM","1",1,"","MERIM","24",1,3,"20180924-angasi050-10x-tiled.tif","yes","5409 x 7185",38863665,1004471,2979846,1418974,3067058,1469651,4745812,1303685.5,3627976.5,7.66743435031153,2.5846018382466,74.7893804634521,25.2106195365479,10.2520361885581,7.89183933115932,3.65115847926334,68.3690620129326,31.6309379870674,11.5429978104227,12.2114370839703,3.78155534224577,76.3549231971938,23.6450768028062,15.9929924262161,9.33513733200407,3.35450992591666,73.564986813776,26.435013186224,12.6896472579207,"10x"
"76","051",51,"HPM","2",1,"X","MERIM","24",1,3,"20180924-angasi051-10x-tiled-2.tif","yes","3664 x 4873",17854672,2330122,1925032.5,3010130,1878751,2837734,3308625.5,2642559.5,2127566.5,10.7816738386457,13.0504889700578,45.2400141992494,54.7599858007506,23.8321628087035,10.5224615719628,16.8590607545185,38.4290597378009,61.5709402621991,27.3815223264813,18.5308668789883,15.8935095531298,53.8306537390141,46.1693462609859,34.4243764321182,11.9160211960209,14.8003810991319,44.6018931156116,55.3981068843884,26.7164022951528,"10x"
"77","051",51,"HPM","2",1,"X","MERIM","24",1,3,"20180924-angasi051-10x-tiled.tif","yes","3658 x 4874",17829092,2859142.5,2482028.5,3710263.5,2712694,3544741.5,3389958.5,3188748.5,3047113.5,13.9212277327415,16.0363887291624,46.4697441815662,53.5302558184338,29.9576164619039,15.2149868316345,20.8101652063941,42.2343445367652,57.7656554632348,36.0251520380286,19.0136351307178,19.8817836600989,48.8839964237819,51.1160035762181,38.8954187908167,17.0906824643678,17.8850863521261,48.8643510712713,51.1356489287287,34.9757688164939,"10x"
"78","052",52,"F",NA,2,"","MERIM","24",1,3,"20180924-angasi052-10x.tif","yes","480 x 640",307200,1273,0,1350.5,0,6429.5,0,978.5,0,0,0.414388020833333,0,100,0.414388020833333,0,0.439615885416667,0,100,0.439615885416667,0,2.09293619791667,0,100,2.09293619791667,0,0.318522135416667,0,100,0.318522135416667,"10x"
"79","053",53,"F",NA,2,"X","PS","18",9,3,"20180924-angasi053-10x-tiled.tif","yes","3669 x 7188",26372772,67209.5,11853916,172567.5,12486578.5,189759,15293751.5,115879,13889987,44.9475542426864,0.254844276513671,99.4362151459608,0.563784854039159,45.2023985192,47.3464772682978,0.65433963483247,98.6368156272153,1.3631843727847,48.0008169031302,57.9906863791186,0.719526184050732,98.7744445938148,1.22555540618518,58.7102125631693,52.6679068851769,0.439388775666054,99.1726395211835,0.827360478816519,53.1072956608429,"10x"
"80","053",53,"F",NA,2,"X","PS","18",9,3,"20180924-angasi053-10x.tif","yes","480 x 640",307200,2361,74116,2568.5,0,4200.5,2784.5,591.5,0,24.1263020833333,0.7685546875,96.91279731161,3.08720268838997,24.8948567708333,0,0.836100260416667,0,100,0.836100260416667,0.906412760416667,1.36735026041667,39.8639942734431,60.1360057265569,2.27376302083333,0,0.192545572916667,0,100,0.192545572916667,"10x"
"81","054",54,"F",NA,1,"X","PS","18",9,3,"20180924-angasi054-10x-tiled.tif","yes","3667 x 4879",17891293,42633.5,3133540.5,98749.5,3144480,80581,3733011.5,35459.5,3416425.5,17.5143322508887,0.238291888685742,98.6577089290448,1.34229107095518,17.7526241395745,17.575476518103,0.55194166234939,96.955210847706,3.04478915229403,18.1274181804524,20.8649620795993,0.450392266226929,97.8870054941633,2.11299450583669,21.3153543458262,19.0954644809629,0.198194171880143,98.9727496715563,1.02725032844373,19.293658652843,"10x"
"82","055",55,"HPF","1",3,"","PS","18",9,3,"20180924-angasi055-10x-tiled.tif","yes","3666 x 4873",17864418,157601,8181359,233806,8493634.5,254490.5,9734439.5,198172,8897205.5,45.7969523552349,0.882206182143745,98.11006408473,1.88993591527001,46.6791585373786,47.5449829935686,1.30878039239789,97.3210244171816,2.67897558281835,48.8537633859665,54.4906612686739,1.42456642024386,97.4522746680575,2.54772533194246,55.9152276889177,49.8040602274309,1.10931125771912,97.8211789450191,2.17882105498095,50.91337148515,"10x"
"83","056",56,"F",NA,2,"","PS","18",9,3,"20180924-angasi056-10x-tiled.tif","yes","3659 x 4873",17830307,105826.5,5121255,204247.5,5139063.5,204454.5,5783443.5,111683.5,5408256,28.7221919398247,0.593520347125823,97.975418979023,2.024581020977,29.3157122869505,28.8220696368268,1.1455074778017,96.1775105360702,3.82248946392976,29.9675771146285,32.4360287234538,1.14666842247865,96.5855380302069,3.41446196979307,33.5826971459325,30.3318164964854,0.626368912212224,97.9767260130297,2.02327398697033,30.9581854086977,"10x"
"84","057",57,"F",NA,1,"","PS","18",9,3,"20180924-angasi057-10x-tiled.tif","yes","3663 x 4876",17860788,120299,3536516,248073,3756225,199013.5,4658011.5,83302.5,4387069,19.8004477741968,0.673536912257175,96.7102793004295,3.28972069957053,20.4739846864539,21.0305670724046,1.38892528146015,93.8048317083294,6.1951682916706,22.4194923538648,26.0795408354883,1.11424815075348,95.9025638122101,4.09743618778985,27.1937889862418,24.5625724912025,0.466398794946785,98.1365642654084,1.86343573459163,25.0289712861493,"10x"
"85","058",58,"HPF","5",2,"X","PS","18",9,3,"20180924-angasi058-10x-tiled.tif","yes","3664 x 4871",17847344,218145,3236762.5,331629,3747384,293407,3489629,188440.5,4082290,18.1358217782993,1.22228271052544,93.6859380460982,6.3140619539018,19.3581044888248,20.9968721396304,1.85814202942466,91.8698714615521,8.1301285384479,22.8550141690551,19.5526516438524,1.64398131172907,92.2441393631993,7.75586063680071,21.1966329555815,22.8733754445479,1.05584618080987,95.5876283928475,4.41237160715245,23.9292216253578,"10x"
"86","059",59,"H","0",0,"X","MERIM","24",2,3,"20180924-angasi059-10x-tiled.tif","yes","5401 x 7191",38838591,406916,1620942,619237,1366030.5,652969.5,3452554,375430,2141940.5,4.17353451364907,1.04771051040446,79.9337034447185,20.0662965552815,5.22124502405352,3.51719891177309,1.59438585194813,68.8083847642698,31.1916152357302,5.11158476372122,8.88949344223121,1.68123889973249,84.0953413127461,15.9046586872539,10.5707323419637,5.51497993323187,0.966641658035432,85.0864225190531,14.9135774809469,6.4816215912673,"10x"
"87","061",61,"H","2",2,"","MERIM","24",2,3,"20180924-angasi061-10x-tiled.tif","yes","5393 x 4881",26323233,1042114.5,10283067,1410172.5,10558339,1295033,12748599.5,955015,11314816.5,39.0646050202116,3.95891530497033,90.7982534319649,9.20174656803514,43.0235203251819,40.1103428290894,5.35714021146263,88.2176451098368,11.7823548901632,45.467483040552,48.4309792038083,4.91973383360623,90.7785040658106,9.22149593418939,53.3507130374145,42.9841444628021,3.62803079697695,92.2165597791624,7.78344022083759,46.6121752597791,"10x"
"88","062",62,"M","1",NA,"","MERIM","24",2,3,"20180924-angasi062-10x.tif","yes","480 x 640",307200,7708,0,8574.5,0,4398,0,5848.5,0,0,2.50911458333333,0,100,2.50911458333333,0,2.79117838541667,0,100,2.79117838541667,0,1.431640625,0,100,1.431640625,0,1.90380859375,0,100,1.90380859375,"10x"
"89","063",63,"M",NA,NA,"X","MERIM","24",2,3,"20180924-angasi063-10x-tiled.tif","yes","3658 x 4882",17858356,2131605.5,606997.5,3175852,248239,2552433,983236,2012048,312961.5,3.3989550885871,11.9361799036821,22.1644940869487,77.8355059130513,15.3351349922692,1.39004396597313,17.7835630558602,7.24977811629422,92.7502218837058,19.1736070218334,5.50574756153366,14.2926538142705,27.809051130069,72.190948869931,19.7984013758041,1.75246534451436,11.2667033852388,13.4606546768949,86.5393453231051,13.0191687297532,"10x"
"90","064",64,"F",NA,3,"","MERIM","24",2,3,"20180924-angasi064-10x-tiled.tif","yes","3663 x 4881",17879103,53809,6441970,114515,7006141.5,132300,7830097.5,82729,6942119.5,36.0307225703661,0.300960288667726,99.1716313008802,0.828368699119844,36.3316828590338,39.1862024621705,0.640496338099288,98.3917915433781,1.60820845662194,39.8266988002698,43.794688693275,0.73997000856251,98.338440149465,1.66155985053497,44.5346587018376,38.8281196209899,0.462713369904519,98.8223375920491,1.17766240795086,39.2908329908945,"10x"
"91","065",65,"H","0",0,"","MERIM","18",10,3,"20180924-angasi065-10x-tiled.tif","yes","3652 x 2567",9374684,125220,222159,301988,103382,202159.5,316072,96177.5,147954.5,2.36977587724557,1.3357250228381,63.952915979377,36.047084020623,3.70550090008367,1.10277850432079,3.22131391308763,25.5031206058662,74.4968793941338,4.32409241740842,3.37154831032171,2.1564406864274,60.99050327894,39.00949672106,5.52798899674912,1.57823453035857,1.02592791394355,60.6043042288598,39.3956957711402,2.60416244430212,"10x"
"92","065",65,"H","0",0,"","MERIM","18",10,3,"20180924-angasi065-10x.tif","yes","480 x 640",307200,49028.5,0,59274.5,0,78952,0,34836.5,0,0,15.9597981770833,0,100,15.9597981770833,0,19.2950846354167,0,100,19.2950846354167,0,25.7005208333333,0,100,25.7005208333333,0,11.3400065104167,0,100,11.3400065104167,"10x"
"93","066",66,"HPF","5",1,"X","MERIM","18",10,3,"20180924-angasi066-10x-tiled.tif","yes","3658 x 4881",17854698,163824.5,3105068,361775,3073518.5,280129.5,3966181.5,149140,3512939,17.3907618039801,0.917542822622931,94.9883790916954,5.01162090830457,18.308304626603,17.214060411439,2.02621741347851,89.4688765312192,10.5311234687808,19.2402778249176,22.2136577163053,1.5689400067142,93.4029914436319,6.5970085563681,23.7825977230195,19.6751521644331,0.835298362369389,95.9274499539742,4.07255004602577,20.5104505268025,"10x"
"94","067",67,"HPF","5",3,"X","MERIM","18",10,3,"20180924-angasi067-10x-tiled.tif","yes","3663 x 4870",17838810,566551.5,5752692,735929.5,6063133.5,787153,7088030,619207.5,6311269.5,32.2481824740552,3.17594895623643,91.0345043674927,8.96549563250728,35.4241314302916,33.988441493575,4.12544054227832,89.1760158715988,10.8239841284012,38.1138820358533,39.7337602676412,4.41258693825429,90.004638622366,9.99536137763402,44.1463472058955,35.3794311391847,3.47112559638227,91.0654418159096,8.93455818409036,38.850556735567,"10x"
"95","068",68,"HPF","5",3,"","MERIM","18",10,3,"20180924-angasi068-10x-tiled.tif","yes","3661 x 4876",17851036,43941,8201074,75427,9097102,92208,10492955.5,71387.5,6010257.5,45.9417257351338,0.246153780654523,99.4670597930992,0.532940206900776,46.1878795157883,50.961199114718,0.422535700448982,99.1776858922986,0.822314107701376,51.383734815167,58.7806528427818,0.516541448910864,99.1288939467019,0.87110605329809,59.2971942916926,33.6689562443323,0.399906761713998,98.8261810743639,1.17381892563607,34.0688630060463,"10x"
"96","069",69,"HPF","1",2,"","MERIM","18",10,3,"20180924-angasi069-10x-tiled.tif","yes","3660 x 4876",17846160,426280,6459419.5,666388.5,6559675,693569,9516939.5,392548.5,8004141.5,36.1950105793067,2.38863710736651,93.8091983247308,6.19080167526916,38.5836476866732,36.7567868942114,3.73407220376821,90.7779872125397,9.22201278746028,40.4908590979796,53.3276598439104,3.88637667711149,93.2073020653183,6.79269793468171,57.2140365210219,44.8507774221457,2.19962445702605,95.3249613835928,4.67503861640718,47.0504018791718,"10x"
"97","070",70,"HPF","1",2,"X","MERIM","18",10,3,"20180924-angasi070-10x-tiled.tif","yes","3660 x 4874",17838840,211006.5,9113431,336357.5,9544561,368844.5,11156907,253317,10317802.5,51.0875763222272,1.18284877267804,97.7370592059843,2.26294079401572,52.2704250949053,53.5043814508118,1.8855345975411,96.5958883275882,3.40411167241183,55.3899160483529,62.5427830509159,2.06764845696245,96.7998225538699,3.20017744613009,64.6104315078783,57.8389766374944,1.42003067464028,97.6036880483661,2.39631195163388,59.2590073121346,"10x"
"98","071",71,"HPF","1",3,"","PS","21",6,3,"20180924-angasi071-10x-tiled.tif","yes","3657 x 4868",17802276,268423.5,6047700.5,387280.5,6080506.5,367557,7767494.5,204067,6597086,33.9715017338233,1.5078043953481,95.7501863484631,4.24981365153692,35.4793061291713,34.1557815416411,2.1754549811496,94.0121636658721,5.98783633412789,36.3312365227907,43.6320305336239,2.06466296781378,95.4818110247981,4.51818897520194,45.6966935014377,37.0575425299552,1.14629724873381,96.999523463154,3.00047653684603,38.203839778689,"10x"
"99","071",71,"HPF","1",3,"","PS","21",6,3,"20180924-angasi071-10x-tiled2.tif","yes","3659 x 4871",17822989,104865.5,7475710.5,157562,8027894.5,151856,11705230,84493,8830480.5,41.9442019517602,0.588372129949696,98.6166552515271,1.38334474847294,42.5325740817099,45.0423579344632,0.884038025271743,98.0750981939737,1.92490180602633,45.9263959597349,65.6748988623625,0.852023193191669,98.719280605707,1.280719394293,66.5269220555542,49.5454522246521,0.474067509102991,99.0522349842094,0.947765015790569,50.0195197337551,"10x"
"100","072",72,"H","2",1,"X","PS","21",6,3,"20180924-angasi072-10x-tiled.tif","yes","3659 x 4879",17852261,2454535.5,5642395.5,2965572.5,5468726,2716901,6739837,2519873.5,5623435,31.6060553898467,13.7491575997012,69.6856068058379,30.3143931941621,45.3552129895479,30.6332402377492,16.6117473859474,64.8391327387808,35.1608672612192,47.2449876236965,37.753408377796,15.2188061781082,71.2702096642627,28.7297903357373,52.9722145559042,31.4998475543238,14.1151504562923,69.0559003137361,30.9440996862639,45.6149980106161,"10x"
"101","074",74,"HPF","5",2,"X","PS","21",6,3,"20180924-angasi074-10x.tif","yes","480 x 640",307200,95.5,0,23.5,0,734,0,22,0,0,0.0310872395833333,0,100,0.0310872395833333,0,0.00764973958333333,0,100,0.00764973958333333,0,0.238932291666667,0,100,0.238932291666667,0,0.00716145833333333,0,100,0.00716145833333333,"10x"
"102","075",75,"H","1",1,"","PS","21",6,3,"20180924-angasi075-10x-tiled.tif","yes","3653 x 2566",9373598,170104,1458101.5,280747.5,1452196.5,242816.5,2693099,113653.5,1910075,15.5554089262202,1.81471405110396,89.5526701021462,10.4473298978538,17.3701229773242,15.4924128386987,2.99508790541263,83.7993899398942,16.2006100601058,18.4875007441113,28.7306859116425,2.5904300568469,91.7294452105314,8.27055478946857,31.3211159684894,20.377180672779,1.21248532313846,94.3839551599931,5.61604484000695,21.5896659959175,"10x"
"103","075",75,"H","1",1,"","PS","21",6,3,"20180924-angasi075-10x.tif","yes","480 x 640",307200,1696,13109.5,4491,0,12054,0,860.5,0,4.26741536458333,0.552083333333333,88.5447975414542,11.4552024585458,4.81949869791667,0,1.4619140625,0,100,1.4619140625,0,3.923828125,0,100,3.923828125,0,0.280110677083333,0,100,0.280110677083333,"10x"
"104","076",76,"H","2",1,"","PS","21",6,3,"20180924-angasi076-10x-tiled.tif","yes","3657 x 4870",17809590,755026,2634768.5,1077172.5,2503465,827466.5,3390967.5,775860,2582632,14.7940996957257,4.23943504594996,77.726496399708,22.273503600292,19.0335347416757,14.0568367941092,6.04827230722324,69.9167396867178,30.0832603132822,20.1051091013325,19.0401210808334,4.64618500482044,80.3845099864073,19.6154900135927,23.6863060856539,14.5013557302554,4.35641696411877,76.8985604253338,23.1014395746662,18.8577726943742,"10x"
"105","076",76,"H","2",1,"","PS","21",6,3,"20180924-angasi076-10x.tif","yes","480 x 640",307200,25160.5,13754,29929,548.5,44621.5,0,13994,0,4.47721354166667,8.19026692708333,35.3441519228051,64.6558480771949,12.66748046875,0.178548177083333,9.74251302083333,1.79968829464359,98.2003117053564,9.92106119791667,0,14.5252278645833,0,100,14.5252278645833,0,4.55533854166667,0,100,4.55533854166667,"10x"
"106","077",77,"F",NA,2,"X","MERIM","18",11,3,"20180924-angasi077-10x-tiled.tif","yes","3659 x 4882",17863238,195597,5545941.5,447920,6211037.5,288224.5,7526882,87443,6860391.5,31.0466753004131,1.09496945626543,96.5932998620492,3.40670013795083,32.1416447566785,34.7699420452216,2.50749612136389,93.2734215528482,6.72657844715182,37.2774381665855,42.1361569498206,1.61350646506529,96.3119568492125,3.68804315078752,43.7496634148859,38.4050836696012,0.489513715262597,98.7414351910656,1.25856480893435,38.8945973848638,"10x"
"107","078",78,"F",NA,2,"X","MERIM","18",11,3,"20180924-angasi078-10x-tiled.tif","yes","3659 x 4874",17833966,104140.5,3908887,218375,3978254,166424,4889649.5,74913,4344359.5,21.918214938842,0.583944704167318,97.4049392883552,2.59506071164476,22.5021596430093,22.3071749716244,1.22448926952087,94.7964187446639,5.20358125533613,23.5316642411452,27.4176226420977,0.933185585303908,96.7084339260495,3.29156607395047,28.3508082274016,24.3600301806115,0.42005799495188,98.304856738298,1.69514326170201,24.7800881755634,"10x"
"108","079",79,"H","1",1,"X","MERIM","18",11,3,"20180924-angasi079-10x-tiled.tif","yes","3663 x 4879",17871777,1297288,5147952.5,1573408,4932295,1512686.5,6282483.5,1272779.5,5397727.5,28.8049280158319,7.25886407378516,79.8721552748885,20.1278447251115,36.0637920896171,27.5982349153081,8.8038699229517,75.814942674143,24.185057325857,36.4021048382598,35.1530992133575,8.46410796195588,80.5945668920626,19.4054331079374,43.6172071753133,30.2025226702415,7.12172885774033,80.9192989378468,19.0807010621531,37.3242515279818,"10x"
